feature,coef,abs_coef
tfidf_aux::hardhat,-0.005818680908067785,0.005818680908067785
combined_raw_len,0.005803911318782456,0.005803911318782456
text_for_tfidf_raw_len.1,0.005803911318782456,0.005803911318782456
text_for_tfidf_raw_len,0.005803911318782456,0.005803911318782456
user_age_days,-0.0057897254841870185,0.0057897254841870185
tfidf_readme::position,0.005774426619680771,0.005774426619680771
has_package_json,0.005770533411591849,0.005770533411591849
desc_unique_domain_count,-0.005661317779203119,0.005661317779203119
tfidf_aux::allows,-0.005657421647094583,0.005657421647094583
tfidf_readme::follow,-0.0056184311319907865,0.0056184311319907865
tfidf_aux::truffle,-0.005604559091206841,0.005604559091206841
tfidf_readme::signature,-0.005594489915939756,0.005594489915939756
tfidf_readme::set,-0.005593929569894254,0.005593929569894254
tfidf_aux::ipfs,-0.005573586866241272,0.005573586866241272
repo_archived,-0.005561716300429512,0.005561716300429512
tfidf_aux::build,-0.005560059479317103,0.005560059479317103
tfidf_aux::open-source,-0.0055592336896024205,0.0055592336896024205
max_path_depth,0.0055280888916122845,0.0055280888916122845
tfidf_aux::copy bot,0.005524861895514979,0.005524861895514979
tfidf_aux::polymarket copy,0.005524861895514979,0.005524861895514979
tfidf_aux::polymarket trading,0.005524861895514979,0.005524861895514979
tfidf_aux::foundry,-0.00548992448762165,0.00548992448762165
fork_to_star_ratio,-0.005461400152833367,0.005461400152833367
tfidf_readme::default,-0.005362328567670139,0.005362328567670139
tfidf_readme::rpc,-0.005354624581066733,0.005354624581066733
tfidf_readme::issue,0.005330791572938702,0.005330791572938702
tfidf_readme::server,0.005309520981511528,0.005309520981511528
primary_language_is_rust,0.005285751083265133,0.005285751083265133
tfidf_aux::bsc,-0.005284798020288165,0.005284798020288165
tfidf_aux::ethersjs,-0.005237272497345429,0.005237272497345429
tfidf_aux::typescript,-0.005202438305411148,0.005202438305411148
tfidf_aux::use,-0.0051860203324333625,0.0051860203324333625
tfidf_aux::bitcoin-wallet,-0.005178980820825757,0.005178980820825757
tfidf_readme::comprehensive,-0.005159514967287927,0.005159514967287927
tfidf_aux::polymarket,0.005145441939458667,0.005145441939458667
desc_url_count,-0.0051179933791739955,0.0051179933791739955
tfidf_readme::community,-0.005089182015659252,0.005089182015659252
tfidf_readme::pool,0.004916662764861158,0.004916662764861158
tfidf_aux::generator,0.004909495645639787,0.004909495645639787
tfidf_readme::cache,0.004834084795245179,0.004834084795245179
tfidf_readme::provider,-0.004831112912218991,0.004831112912218991
tfidf_aux::reactjs,-0.0047546583094308726,0.0047546583094308726
explorer_domain_count,-0.004725960995468991,0.004725960995468991
tfidf_readme::layer,-0.004667588309710795,0.004667588309710795
tfidf_aux::litecoin,-0.004662476354008979,0.004662476354008979
tfidf_readme::interface,-0.004659288386086017,0.004659288386086017
tfidf_aux::written,-0.00456241611911037,0.00456241611911037
tfidf_readme::built,-0.004546493738950713,0.004546493738950713
solidity_file_count,-0.004532757045969207,0.004532757045969207
tfidf_readme::page,-0.004522291370655066,0.004522291370655066
tfidf_aux::eth ethereum,-0.004515632340082014,0.004515632340082014
tfidf_readme::options,-0.004463865858632659,0.004463865858632659
tfidf_readme::endpoint,0.0044034985831689,0.0044034985831689
tfidf_readme::testing,0.004401465786290382,0.004401465786290382
tfidf_readme::want,-0.004379427190126583,0.004379427190126583
tfidf_aux::solidity truffle,-0.00436892386270574,0.00436892386270574
archive_file_count,0.0043344941157025295,0.0043344941157025295
tfidf_readme::download,-0.004291922254087755,0.004291922254087755
has_wiki_enabled,0.004148339349876432,0.004148339349876432
tfidf_readme::dependencies,-0.00412412107266329,0.00412412107266329
tfidf_readme::message,-0.004108641506998365,0.004108641506998365
tfidf_readme::client,-0.004064391161375584,0.004064391161375584
tfidf_readme::issues,-0.004022497017957748,0.004022497017957748
tfidf_readme::end,-0.003990194540682577,0.003990194540682577
tfidf_readme::framework,-0.00390452820791287,0.00390452820791287
tfidf_aux::blockchain dapp,-0.0038988996261440216,0.0038988996261440216
has_downloads_enabled,-0.0038865467993309663,0.0038865467993309663
tfidf_aux::building,-0.003880081232356007,0.003880081232356007
tfidf_aux::ethereum evm,-0.003871220301781548,0.003871220301781548
tfidf_readme::architecture,-0.0038343528628644727,0.0038343528628644727
tfidf_readme::parameters,-0.0037286989330473684,0.0037286989330473684
tfidf_aux::connect,-0.003722838908842562,0.003722838908842562
tfidf_readme::make,-0.0036741815671803993,0.0036741815671803993
tfidf_aux::access,0.0036689655724088457,0.0036689655724088457
tfidf_readme::technical,0.003624677784445565,0.003624677784445565
tfidf_readme::env,-0.0036210664110035476,0.0036210664110035476
tfidf_readme::control,-0.003618603746180186,0.003618603746180186
tfidf_readme::cd,-0.0035951520602351813,0.0035951520602351813
tfidf_readme::signal,0.0035547627766652095,0.0035547627766652095
tfidf_readme::price,-0.003550201006028295,0.003550201006028295
tfidf_aux::trading bot,0.0034924567419999017,0.0034924567419999017
tfidf_readme::node.js,-0.003490308725765263,0.003490308725765263
has_remix_config,-0.0034815366633799655,0.0034815366633799655
tfidf_aux::arbitrage,-0.003467171529448506,0.003467171529448506
tfidf_readme::social,0.003438536090178037,0.003438536090178037
tfidf_readme::info,-0.003423648587002501,0.003423648587002501
tfidf_aux::blockchain-technology,-0.003398110385856002,0.003398110385856002
tfidf_readme::end subgraph,0.0033329491423051798,0.0033329491423051798
tfidf_aux::used,-0.0033227470992844717,0.0033227470992844717
vyper_file_count,-0.0032777177740977827,0.0032777177740977827
tfidf_readme::event,-0.003266824099119066,0.003266824099119066
tfidf_aux::copy,0.0032400161612763725,0.0032400161612763725
tfidf_readme::token,-0.003209539822671439,0.003209539822671439
tfidf_aux::uniswap,-0.0031755788629833086,0.0031755788629833086
tfidf_aux::ethereum smart,-0.0030904456051609,0.0030904456051609
tfidf_readme::model,-0.0030225480080145117,0.0030225480080145117
tfidf_aux::erc721,-0.0029691105295801866,0.0029691105295801866
tfidf_readme::swap,0.0029571727532852004,0.0029571727532852004
tfidf_readme::level,0.0029548685917139047,0.0029548685917139047
tfidf_readme::link,-0.0029492783502342774,0.0029492783502342774
public_gists_count,-0.002890064677658788,0.002890064677658788
tfidf_readme::free,0.002774467258058609,0.002774467258058609
tfidf_readme::output,-0.0026931044138044703,0.0026931044138044703
readme_url_count,-0.0026859697644327036,0.0026859697644327036
topics_clean_len,0.002576702476955126,0.002576702476955126
tfidf_readme::list,0.0025560977741354426,0.0025560977741354426
topics_raw_len,0.002545390036775589,0.002545390036775589
tfidf_aux::web3js,-0.002495232453020954,0.002495232453020954
tfidf_readme::type,-0.002436513493731531,0.002436513493731531
tfidf_readme::false,-0.002354044832442506,0.002354044832442506
tfidf_aux::dapp ethereum,-0.002332075581132647,0.002332075581132647
tfidf_readme::usdc,0.0023167799118536535,0.0023167799118536535
avg_path_depth,0.002261628588249886,0.002261628588249886
tfidf_aux::solidity-contracts,-0.0022525239141802803,0.0022525239141802803
tfidf_aux::solidity solidity-contracts,-0.0022477806646110828,0.0022477806646110828
tfidf_readme::api key,0.002227477130301793,0.002227477130301793
tfidf_readme::exchange,0.002218499505366508,0.002218499505366508
tfidf_readme::tokens,0.0021703993286453765,0.0021703993286453765
tfidf_readme::dashboard,-0.002158434262963376,0.002158434262963376
tfidf_readme::agent,0.0020863198683983538,0.0020863198683983538
tfidf_readme::config,-0.0020072449755762713,0.0020072449755762713
tfidf_readme::version,-0.001998982230634898,0.001998982230634898
external_domains_average_age,-0.0019470193516575758,0.0019470193516575758
readme_clean_len,0.0019135399131202026,0.0019135399131202026
tfidf_readme::monitoring,0.0018955046683085904,0.0018955046683085904
tfidf_readme::backend,-0.0018942687687339172,0.0018942687687339172
tfidf_readme::mmdrza.com,-0.0018198841070107075,0.0018198841070107075
tfidf_aux::real,-0.0017978961776460138,0.0017978961776460138
tfidf_readme::terminal,-0.00177581129933088,0.00177581129933088
follower_to_following_ratio,-0.0017517581394401608,0.0017517581394401608
tfidf_aux::coin,-0.0016510170245901254,0.0016510170245901254
tfidf_readme::performance,0.00161952793171738,0.00161952793171738
tfidf_aux::golang,-0.0015840101895488886,0.0015840101895488886
tfidf_readme::live,0.001575407302090316,0.001575407302090316
tfidf_readme::click,0.0015669040492507687,0.0015669040492507687
has_contracts_dir,0.0014547627821463562,0.0014547627821463562
tfidf_aux::time,0.0014110951378999337,0.0014110951378999337
tfidf_readme::learning,0.0014007974657188073,0.0014007974657188073
tfidf_readme::mode,-0.0013971759760249434,0.0013971759760249434
tfidf_readme::change,0.0013564531136470831,0.0013564531136470831
tfidf_aux::requires,-0.001355424583322395,0.001355424583322395
readme_unique_domain_count,-0.0013478375777092701,0.0013478375777092701
tfidf_aux::machine,-0.0012770635610255953,0.0012770635610255953
tfidf_aux::core,0.001275056719494795,0.001275056719494795
tfidf_readme::program,0.0011688714167969855,0.0011688714167969855
tfidf_aux::created,-0.0011246826006014467,0.0011246826006014467
tfidf_readme::error,0.0011103189851422205,0.0011103189851422205
combined_clean_len,0.000915032887709525,0.000915032887709525
text_for_tfidf_clean_len,0.000915032887709525,0.000915032887709525
text_for_tfidf_clean_len.1,0.000915032887709525,0.000915032887709525
deploy_related_file_count,-0.0008909038997739079,0.0008909038997739079
user_profile_update_span_days,0.0008485731269546627,0.0008485731269546627
tfidf_readme::generate,0.0008165088759302443,0.0008165088759302443
tfidf_aux::model,-0.000783021739949164,0.000783021739949164
tfidf_readme::log,0.000779933891555232,0.000779933891555232
tfidf_readme::web,-0.0007762856379714541,0.0007762856379714541
tfidf_readme::provided,0.0007587653143956015,0.0007587653143956015
tfidf_readme::note,-0.0007298596277389141,0.0007298596277389141
tfidf_readme::mint,0.0007149300971236444,0.0007149300971236444
is_template_repo,-0.0006762962935592033,0.0006762962935592033
tfidf_aux::profit,-0.0006088942794310962,0.0006088942794310962
tfidf_readme::ui,0.00046691693618542145,0.00046691693618542145
file_extension_diversity,-0.0004551644221241506,0.0004551644221241506
tfidf_readme::subgraph,-0.0003271032342353828,0.0003271032342353828
docs_related_file_count,-0.000307599792199546,0.000307599792199546
binary_download_lure_combo_flag,-0.00021088647533384637,0.00021088647533384637
tfidf_aux::automated,-0.00018947009210969011,0.00018947009210969011
tfidf_readme::number,0.00010832775420777044,0.00010832775420777044
tfidf_readme::style,0.00010114895134819095,0.00010114895134819095
tfidf_readme::developer,2.3690977749941167e-05,2.3690977749941167e-05
tfidf_aux::reading,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::free requires,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::error,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::error free,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::new tokens,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::tokens pump.fun,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::careful,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::careful reading,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::snipe new,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::raydium profit,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::requires careful,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::profit error,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::reading use,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::used snipe,1.9347794696589472e-06,1.9347794696589472e-06
tfidf_aux::use it,1.918236741663164e-06,1.918236741663164e-06
tfidf_aux::it,1.8749348060018905e-06,1.8749348060018905e-06
repo_disabled,0.0,0.0
visibility_is_public,0.0,0.0
description_has_contract_address,0.0,0.0
allow_forking,0.0,0.0
text_for_tfidf_raw,0.0,0.0
description_has_block_explorer_link,0.0,0.0
raw_file_name,0.0,0.0
text_source_name,0.0,0.0
